Gene X,Probe X,Gene Y,Probe Y,Correlation,Variance Rank X,Variance Rank Y,Chromosome X,Chromosome Y
LOC101927137,214432_at,GABRB3,229724_at,0.704185315900944,496,704,10,15
LOC101927137,214432_at,ARHGEF7,242999_at,0.7911908771051528,496,814,10,13
LOC101927137,214432_at,GABRG2,206849_at,0.7536031831315636,496,843,10,5
LOC101927137,214432_at,AAK1,214956_at,0.7284283910593178,496,875,10,2
LOC101927137,214432_at,SVOP,229818_at,0.7722314067907763,496,881,10,12
LOC101927137,214432_at,SNAP25,202507_s_at,0.7628772632523577,496,930,10,20
LOC101927137,214432_at,RBFOX1,235070_at,0.7020969765244037,496,946,10,16
EHF,225645_at,CAPS,226424_at,0.7918008693734654,499,504,11,19
EHF,225645_at,WDR78,229816_at,0.8070582342199626,499,537,11,1
EHF,225645_at,AK7,1553734_at,0.7805583061409967,499,545,11,14
EHF,225645_at,CASC1,220168_at,0.7940196333868128,499,547,11,12
EHF,225645_at,LOC101928882,233326_at,0.7683719883234741,499,562,11,3
EHF,225645_at,DNAH9,240857_at,0.7139701781176784,499,564,11,17
EHF,225645_at,SPAG17,233516_s_at,0.7639704395585206,499,568,11,1
EHF,225645_at,NEK5,237168_at,0.7379637581286823,499,570,11,13
EHF,225645_at,WDR63,243087_at,0.7571511316824373,499,576,11,1
EHF,225645_at,AQP4-AS1,1553440_at,0.7224560948951047,499,595,11,18
EHF,225645_at,TMEM232,239776_at,0.7469111099901018,499,603,11,5
EHF,225645_at,C11orf88,1568606_at,0.7998895746765827,499,606,11,11
EHF,225645_at,C11orf70,241198_s_at,0.7395433255477408,499,607,11,11
EHF,225645_at,,240026_x_at,0.7798783054733186,499,609,11,
EHF,225645_at,GALNT3,203397_s_at,0.7274269254580605,499,632,11,2
EHF,225645_at,CFAP70,229169_at,0.7768565670810543,499,633,11,10
EHF,225645_at,ZMYND10,216663_s_at,0.7367858513806923,499,649,11,3
EHF,225645_at,C4orf47,236915_at,0.7711797536180398,499,651,11,4
EHF,225645_at,C5orf49,239722_at,0.8157765702215876,499,671,11,5
EHF,225645_at,SPAG1,210117_at,0.7607343701934643,499,672,11,8
EHF,225645_at,SLC27A6,219932_at,0.7368448283182155,499,724,11,5
EHF,225645_at,LRRC34,236918_s_at,0.7432058592220545,499,734,11,3
EHF,225645_at,TTC29,223962_at,0.8081104044774249,499,776,11,4
EHF,225645_at,C1orf158,231549_at,0.7769852247925355,499,813,11,1
EHF,225645_at,TEKT1,239216_at,0.8098466165058799,499,822,11,17
EHF,225645_at,ANGPTL1,224339_s_at,0.7551431741735047,499,833,11,1
EHF,225645_at,FAM179A,236717_at,0.7089909053669184,499,852,11,2
EHF,225645_at,,235658_at,0.7310415253176819,499,894,11,
EHF,225645_at,LRRC46,230601_s_at,0.7278691955772717,499,902,11,17
EHF,225645_at,C1orf194,231044_at,0.7566864423796972,499,903,11,1
EHF,225645_at,TEX26,243884_at,0.7802569183904571,499,905,11,13
EHF,225645_at,CFAP45,220308_at,0.8058041646981567,499,914,11,1
EHF,225645_at,RSPH4A,233071_at,0.7593849657972976,499,951,11,6
GAP43,204471_at,BCAT1,226517_at,0.7063620311940353,500,542,3,12
PCDH17,227289_at,PCDH17,228863_at,0.9852729683305583,501,548,13,13
PCDH17,227289_at,GRIK3,230593_at,0.7044875888572446,501,677,13,1
PCDH17,227289_at,SLITRK3,206732_at,0.7004116317486169,501,934,13,3
GPR17,215225_s_at,SCRG1,243984_at,0.7722544975509892,502,753,2,4
GPR17,215225_s_at,PLLP,204519_s_at,0.7788159331185889,502,786,2,16
GPR17,215225_s_at,SEMA5A,229427_at,0.7193734378718257,502,968,2,5
GPR17,215225_s_at,TGFA,205016_at,0.7026756147461726,502,973,2,2
CAPS,226424_at,IQCA1,238584_at,0.7023092224227669,504,535,19,2
CAPS,226424_at,WDR78,229816_at,0.8507308300470353,504,537,19,1
CAPS,226424_at,AK7,1553734_at,0.8382105725086497,504,545,19,14
CAPS,226424_at,CASC1,220168_at,0.836373176283414,504,547,19,12
CAPS,226424_at,,235892_at,0.7613480340893382,504,549,19,
CAPS,226424_at,LOC101928882,233326_at,0.7739449891809669,504,562,19,3
CAPS,226424_at,DNAH9,240857_at,0.800034090776743,504,564,19,17
CAPS,226424_at,SPAG17,233516_s_at,0.7641764964861951,504,568,19,1
CAPS,226424_at,NEK5,237168_at,0.7909178968592852,504,570,19,13
CAPS,226424_at,WDR63,243087_at,0.8257874450182845,504,576,19,1
CAPS,226424_at,AQP4-AS1,1553440_at,0.8284312638274954,504,595,19,18
CAPS,226424_at,TMEM232,239776_at,0.7779099376852494,504,603,19,5
CAPS,226424_at,C11orf88,1568606_at,0.8345160399545439,504,606,19,11
CAPS,226424_at,C11orf70,241198_s_at,0.7370751176733035,504,607,19,11
CAPS,226424_at,,240026_x_at,0.7943086925442887,504,609,19,
CAPS,226424_at,GALNT3,203397_s_at,0.8154860647386292,504,632,19,2
CAPS,226424_at,CFAP70,229169_at,0.8029378342494822,504,633,19,10
CAPS,226424_at,TMEM47,209655_s_at,0.7225045339342365,504,647,19,X
CAPS,226424_at,ZMYND10,216663_s_at,0.8019946560116068,504,649,19,3
CAPS,226424_at,C4orf47,236915_at,0.8235660564739085,504,651,19,4
CAPS,226424_at,C5orf49,239722_at,0.810019255784465,504,671,19,5
CAPS,226424_at,SPAG1,210117_at,0.8055194658462571,504,672,19,8
CAPS,226424_at,ITGB4,204990_s_at,0.7923550946937915,504,673,19,17
CAPS,226424_at,GLIS3,230258_at,0.738946458429811,504,693,19,9
CAPS,226424_at,SLC27A6,219932_at,0.7258858866267548,504,724,19,5
CAPS,226424_at,LRRC34,236918_s_at,0.7748199904494468,504,734,19,3
CAPS,226424_at,ROPN1L,223609_at,0.7652833650235809,504,751,19,5
CAPS,226424_at,FMO1,205666_at,0.7520686827455122,504,767,19,1
CAPS,226424_at,TTC29,223962_at,0.8409669709178097,504,776,19,4
CAPS,226424_at,ITGB4,204989_s_at,0.7050530739618591,504,806,19,17
CAPS,226424_at,C1orf158,231549_at,0.8693254813631179,504,813,19,1
CAPS,226424_at,MKX,241902_at,0.7433009203596892,504,821,19,10
CAPS,226424_at,TEKT1,239216_at,0.8496848353257616,504,822,19,17
CAPS,226424_at,ANGPTL1,224339_s_at,0.7565348799252423,504,833,19,1
CAPS,226424_at,FAM179A,236717_at,0.832907368802968,504,852,19,2
CAPS,226424_at,,235658_at,0.7743927819320395,504,894,19,
CAPS,226424_at,LRRC46,230601_s_at,0.8071289833133093,504,902,19,17
CAPS,226424_at,C1orf194,231044_at,0.8134443786337289,504,903,19,1
CAPS,226424_at,TEX26,243884_at,0.7741009962665891,504,905,19,13
CAPS,226424_at,CFAP45,220308_at,0.8428872336404853,504,914,19,1
CAPS,226424_at,RSPH4A,233071_at,0.8025434797479571,504,951,19,6
CAPS,226424_at,FOLR1,204437_s_at,0.726368388874227,504,993,19,11
ZNF385B,1555801_s_at,SLC8A1,1556583_a_at,0.742836681784262,507,571,2,2
ZNF385B,1555801_s_at,ZNF385B,1555800_at,0.9847280702977221,507,818,2,2
DNAJC6,204720_s_at,CDK5R1,204995_at,0.7760747886299245,509,567,1,17
DNAJC6,204720_s_at,SLC8A1,1556583_a_at,0.7150398826446771,509,571,1,2
DNAJC6,204720_s_at,ADGRB3,205638_at,0.7606665252944455,509,580,1,6
DNAJC6,204720_s_at,B3GALT2,210121_at,0.7429640229882931,509,586,1,1
DNAJC6,204720_s_at,CAMK4,229029_at,0.7116178731104008,509,616,1,5
DNAJC6,204720_s_at,NRXN1,209914_s_at,0.7935212458855448,509,636,1,2
DNAJC6,204720_s_at,RIMS1,231986_at,0.7824585583280516,509,668,1,6
DNAJC6,204720_s_at,RUNDC3A,206196_s_at,0.7273529386046076,509,678,1,17
DNAJC6,204720_s_at,KCNC1,230547_at,0.8489442724168377,509,739,1,11
DNAJC6,204720_s_at,,235831_at,0.7316805893204211,509,742,1,
DNAJC6,204720_s_at,ADCY1,213245_at,0.7666506657237158,509,762,1,7
DNAJC6,204720_s_at,SNAP25,1556629_a_at,0.7378092959690868,509,779,1,20
DNAJC6,204720_s_at,ARHGEF7,242999_at,0.7314318151318209,509,814,1,13
DNAJC6,204720_s_at,KCNJ9,244113_at,0.7140000086408286,509,850,1,1
DNAJC6,204720_s_at,SLC35F3,229065_at,0.7549770887310219,509,866,1,1
DNAJC6,204720_s_at,SVOP,229818_at,0.7018746334265434,509,881,1,12
DNAJC6,204720_s_at,CELF5,232416_at,0.7898085158816868,509,910,1,19
DNAJC6,204720_s_at,C1QTNF4,223708_at,0.7177489153714516,509,916,1,11
DNAJC6,204720_s_at,SNAP25,202507_s_at,0.7159954967907365,509,930,1,20
DNAJC6,204720_s_at,ARPP21,231935_at,0.7404696998155628,509,957,1,3
DNAJC6,204720_s_at,LRRTM2,206408_at,0.729670328064572,509,985,1,5
SLIT2,209897_s_at,SLIT2,228850_s_at,0.9404396761320213,510,591,4,4
TMEM100,219230_at,GRIK3,230593_at,0.7270339748219505,511,677,17,1
TMEM100,219230_at,SCRG1,243984_at,0.7251382838408895,511,753,17,4
TMEM100,219230_at,SEMA5A,229427_at,0.7464807568021342,511,968,17,5
SLC1A1,213664_at,PHACTR3,227949_at,0.7209421674305534,512,513,9,20
SLC1A1,213664_at,ME1,204058_at,0.7249528011929586,512,560,9,6
SLC1A1,213664_at,B3GALT2,210121_at,0.7235959493863992,512,586,9,1
SLC1A1,213664_at,HS6ST2,1552767_a_at,0.7189064330210171,512,654,9,X
SLC1A1,213664_at,GRIK3,230593_at,0.7594878589502261,512,677,9,1
SLC1A1,213664_at,LNX1,223611_s_at,0.7408264058044415,512,680,9,4
SLC1A1,213664_at,SLC2A13,227176_at,0.7835434145451673,512,681,9,12
SLC1A1,213664_at,FA2H,219429_at,0.7605315241270071,512,732,9,16
SLC1A1,213664_at,SCRG1,243984_at,0.7749666359611336,512,753,9,4
SLC1A1,213664_at,PLLP,204519_s_at,0.8344083956550733,512,786,9,16
SLC1A1,213664_at,NT5E,203939_at,0.7328423534877143,512,789,9,6
SLC1A1,213664_at,SORCS1,228194_s_at,0.7528032939060801,512,805,9,10
SLC1A1,213664_at,ALCAM,201952_at,0.7763392640005187,512,812,9,3
SLC1A1,213664_at,P2RX7,230741_at,0.7413430295282019,512,829,9,12
SLC1A1,213664_at,KCNJ9,244113_at,0.746180531864403,512,850,9,1
SLC1A1,213664_at,PPP1R16B,41577_at,0.713095057381822,512,915,9,20
SLC1A1,213664_at,GUCY1A2,236335_at,0.7530592611744769,512,923,9,11
SLC1A1,213664_at,SORCS3,215522_at,0.7345801118394667,512,965,9,10
SLC1A1,213664_at,SEMA5A,229427_at,0.7374772789711777,512,968,9,5
PHACTR3,227949_at,B3GALT2,210121_at,0.7535515124958324,513,586,20,1
PHACTR3,227949_at,B3GALT2,217452_s_at,0.7293192196951522,513,826,20,1
PHACTR3,227949_at,KCNJ9,244113_at,0.769680653045678,513,850,20,1
PHACTR3,227949_at,HECW1,243163_at,0.732971098737201,513,987,20,7
APLNR,213592_at,ITGB4,204990_s_at,0.7786829328849363,516,673,11,17
APLNR,213592_at,C4B_2,208451_s_at,0.7117522979905359,516,886,11,6
C11orf87,236532_at,C11orf87,1557181_s_at,0.9548089794340676,518,768,11,11
NEBL,203962_s_at,TTYH1,219415_at,0.7213449683794214,520,524,10,19
NEBL,203962_s_at,NEBL,203961_at,0.9707099051595358,520,554,10,10
NEBL,203962_s_at,LOC284570,1558189_a_at,0.7728182915016847,520,561,10,1
NEBL,203962_s_at,CLU,222043_at,0.7161624787756026,520,573,10,8
NEBL,203962_s_at,MLC1,213395_at,0.7793059536859868,520,655,10,22
NEBL,203962_s_at,S100B,209686_at,0.7055525882171173,520,667,10,21
NEBL,203962_s_at,SPAG1,210117_at,0.7292608573898426,520,672,10,8
NEBL,203962_s_at,GLIS3,230258_at,0.7025903390235829,520,693,10,9
NEBL,203962_s_at,NEBL,241782_at,0.9223650102734348,520,774,10,10
NEBL,203962_s_at,,236373_at,0.7086734874067859,520,778,10,
NEBL,203962_s_at,COBL,213050_at,0.7865174528493518,520,793,10,7
NEBL,203962_s_at,NACC2,212993_at,0.7741666280668741,520,816,10,9
NEBL,203962_s_at,,1557286_at,0.7724058197470832,520,897,10,
NEBL,203962_s_at,ALDH1L1,205208_at,0.7831717762034504,520,919,10,3
NEBL,203962_s_at,ARHGEF26-AS1,236575_at,0.7196338818100021,520,992,10,3
PACSIN1,227053_at,,1564841_at,0.732577605849299,522,529,6,
PACSIN1,227053_at,PTPRR,210675_s_at,0.7380216887550274,522,530,6,12
PACSIN1,227053_at,TMEM130,238426_at,0.7299856182935833,522,541,6,7
PACSIN1,227053_at,NEFH,33767_at,0.73218428186201,522,563,6,22
PACSIN1,227053_at,SLC8A1,1556583_a_at,0.7614530394610584,522,571,6,2
PACSIN1,227053_at,CAMK4,229029_at,0.7619136049099294,522,616,6,5
PACSIN1,227053_at,CELF4,231220_at,0.7922014645177008,522,617,6,18
PACSIN1,227053_at,LRRC7,239767_at,0.7605890040518025,522,618,6,1
PACSIN1,227053_at,MOBP,241717_at,0.7518988881077241,522,652,6,3
PACSIN1,227053_at,GABRA1,206678_at,0.82184862635166,522,664,6,5
PACSIN1,227053_at,RIMS1,231986_at,0.7722077869733993,522,668,6,6
PACSIN1,227053_at,NRGN,204081_at,0.7007805169753863,522,669,6,11
PACSIN1,227053_at,SYNGR3,205691_at,0.7103595940788758,522,675,6,16
PACSIN1,227053_at,RUNDC3A,206196_s_at,0.731389558591247,522,678,6,17
PACSIN1,227053_at,CCK,205827_at,0.7887670359842314,522,679,6,3
PACSIN1,227053_at,EGR4,207768_at,0.8293291997565737,522,747,6,2
PACSIN1,227053_at,ARHGEF7,242999_at,0.7477451031247805,522,814,6,13
PACSIN1,227053_at,PCLO,213558_at,0.7706025165337622,522,815,6,7
PACSIN1,227053_at,SYN2,229039_at,0.884791099879112,522,830,6,3
PACSIN1,227053_at,KRT222,243998_at,0.8477513837220028,522,849,6,17
PACSIN1,227053_at,KCNJ9,244113_at,0.7349866719618767,522,850,6,1
PACSIN1,227053_at,MOBP,207659_s_at,0.7065078381798617,522,851,6,3
PACSIN1,227053_at,SCN2B,235225_at,0.7435409652865773,522,867,6,11
PACSIN1,227053_at,AAK1,214956_at,0.8555917199785552,522,875,6,2
PACSIN1,227053_at,SVOP,229818_at,0.8557887450080552,522,881,6,12
PACSIN1,227053_at,MOBP,235794_at,0.7090027592957742,522,883,6,3
PACSIN1,227053_at,CELF5,232416_at,0.7033623254009151,522,910,6,19
PACSIN1,227053_at,C1QTNF4,223708_at,0.7496954167863676,522,916,6,11
PACSIN1,227053_at,SNAP25,202507_s_at,0.7182909536043285,522,930,6,20
PACSIN1,227053_at,CREG2,231489_x_at,0.7877198513370417,522,954,6,2
BMPR1B,229975_at,TTYH1,219415_at,0.7169258700619433,523,524,4,19
BMPR1B,229975_at,CLU,222043_at,0.7529030128209739,523,573,4,8
BMPR1B,229975_at,MLC1,213395_at,0.8336753210481085,523,655,4,22
BMPR1B,229975_at,SPAG1,210117_at,0.7108301702989045,523,672,4,8
BMPR1B,229975_at,SCARA3,223843_at,0.7827339977406863,523,797,4,8
BMPR1B,229975_at,ALDH1L1,205208_at,0.7321535215473703,523,919,4,3
TTYH1,219415_at,NEBL,203961_at,0.7387289874467395,524,554,19,10
TTYH1,219415_at,LOC284570,1558189_a_at,0.805925615148808,524,561,19,1
TTYH1,219415_at,CLU,222043_at,0.7087784470806525,524,573,19,8
TTYH1,219415_at,MLC1,213395_at,0.8071730095529029,524,655,19,22
TTYH1,219415_at,S100B,209686_at,0.7376749222448762,524,667,19,21
TTYH1,219415_at,COBL,213050_at,0.7508028550563489,524,793,19,7
TTYH1,219415_at,HEPN1,238003_at,0.7984783326638286,524,808,19,11
TTYH1,219415_at,NACC2,212993_at,0.8268615489875794,524,816,19,9
TTYH1,219415_at,PLEKHB1,209504_s_at,0.7079965762694835,524,865,19,11
TTYH1,219415_at,MT3,205970_at,0.7162116265266361,524,898,19,16
TTYH1,219415_at,GFAP,203540_at,0.7304479662345033,524,921,19,17
LINC00520,1555786_s_at,SNHG17,1568249_at,0.9655266190017645,525,834,14,20
LINC00520,1555786_s_at,HIF3A,222124_at,0.7615078589428833,525,969,14,19
STMN4,221236_s_at,CDK5R1,204995_at,0.7033101060838914,527,567,8,17
STMN4,221236_s_at,NRXN1,209914_s_at,0.7635562629984796,527,636,8,2
STMN4,221236_s_at,RIMS1,231986_at,0.7069865152344557,527,668,8,6
STMN4,221236_s_at,NRXN1,209915_s_at,0.7080681753652879,527,674,8,2
STMN4,221236_s_at,CELF5,232416_at,0.7257663697108122,527,910,8,19
,1564841_at,RIMS1,231986_at,0.7012022853438952,529,668,,6
,1564841_at,SCN2B,235225_at,0.729900588260169,529,867,,11
PTPRR,210675_s_at,TRPM3,216452_at,0.7075660363711792,530,546,12,9
PTPRR,210675_s_at,KCNA1,230849_at,0.7306523800796114,530,552,12,12
PTPRR,210675_s_at,CELF4,231220_at,0.8496215671192098,530,617,12,18
PTPRR,210675_s_at,GABRA1,206678_at,0.7739681329571971,530,664,12,5
PTPRR,210675_s_at,RUNDC3A,206196_s_at,0.7158633637285848,530,678,12,17
PTPRR,210675_s_at,RBFOX1,1553422_s_at,0.7456897291104199,530,702,12,16
PTPRR,210675_s_at,ADCY1,213245_at,0.7286359900335327,530,762,12,7
PTPRR,210675_s_at,,236714_at,0.7616840519018547,530,790,12,
PTPRR,210675_s_at,ARHGEF7,242999_at,0.7601861612018963,530,814,12,13
PTPRR,210675_s_at,PCLO,213558_at,0.7315653097659682,530,815,12,7
PTPRR,210675_s_at,SYN2,229039_at,0.7406079263613492,530,830,12,3
PTPRR,210675_s_at,HOOK1,225792_at,0.7151719287526258,530,842,12,1
PTPRR,210675_s_at,GABRG2,206849_at,0.8391157481544573,530,843,12,5
PTPRR,210675_s_at,KRT222,243998_at,0.8056125807163307,530,849,12,17
PTPRR,210675_s_at,AAK1,214956_at,0.8256076607762941,530,875,12,2
PTPRR,210675_s_at,SVOP,229818_at,0.838938105003417,530,881,12,12
PTPRR,210675_s_at,C1QTNF4,223708_at,0.7224779399025283,530,916,12,11
PTPRR,210675_s_at,SNAP25,202507_s_at,0.7753026500973864,530,930,12,20
PTPRR,210675_s_at,RBFOX1,235070_at,0.7467886211108333,530,946,12,16
TNC,237169_at,TNC,216005_at,0.8307429061036996,531,787,9,9
CHST9,223737_x_at,CHST9,224400_s_at,0.9842128955551508,534,536,18,18
IQCA1,238584_at,AK7,1553734_at,0.7316985638254587,535,545,2,14
IQCA1,238584_at,CASC1,220168_at,0.7955867240578345,535,547,2,12
IQCA1,238584_at,LOC101928882,233326_at,0.7669136700305482,535,562,2,3
IQCA1,238584_at,DNAH9,240857_at,0.7388733755702739,535,564,2,17
IQCA1,238584_at,SPAG17,233516_s_at,0.7096908407171464,535,568,2,1
IQCA1,238584_at,WDR63,243087_at,0.7082449346941019,535,576,2,1
IQCA1,238584_at,TMEM232,239776_at,0.7226128982228047,535,603,2,5
IQCA1,238584_at,C11orf88,1568606_at,0.7390806521908113,535,606,2,11
IQCA1,238584_at,CFAP70,229169_at,0.7594173998148818,535,633,2,10
IQCA1,238584_at,TMEM47,209655_s_at,0.7041174870558964,535,647,2,X
IQCA1,238584_at,RNF43,218704_at,0.7199097170160748,535,659,2,17
IQCA1,238584_at,C5orf49,239722_at,0.7682847609716799,535,671,2,5
IQCA1,238584_at,ROPN1L,223609_at,0.719169154130209,535,751,2,5
IQCA1,238584_at,TTC29,223962_at,0.7355208766376072,535,776,2,4
IQCA1,238584_at,TEKT1,239216_at,0.7447605574262187,535,822,2,17
IQCA1,238584_at,,235658_at,0.7130360955778277,535,894,2,
IQCA1,238584_at,C1orf194,231044_at,0.7109129057629437,535,903,2,1
IQCA1,238584_at,CFAP45,220308_at,0.7391340209715068,535,914,2,1
IQCA1,238584_at,RSPH4A,233071_at,0.7198771738726305,535,951,2,6
CHST9,224400_s_at,TEX26,243884_at,0.7032000933242278,536,905,18,13
WDR78,229816_at,FAM216B,1556711_at,0.7063286197024091,537,539,1,13
WDR78,229816_at,AK7,1553734_at,0.8371448771607524,537,545,1,14
WDR78,229816_at,CASC1,220168_at,0.9144061655261893,537,547,1,12
WDR78,229816_at,LOC101928882,233326_at,0.861430760256898,537,562,1,3
WDR78,229816_at,DNAH9,240857_at,0.8895266571794674,537,564,1,17
WDR78,229816_at,SPAG17,233516_s_at,0.8096975830590813,537,568,1,1
WDR78,229816_at,NEK5,237168_at,0.8821583518419721,537,570,1,13
WDR78,229816_at,YAP1,224894_at,0.7249723241297511,537,574,1,11
WDR78,229816_at,WDR63,243087_at,0.8770539257250509,537,576,1,1
WDR78,229816_at,CELSR1,41660_at,0.7854209229310996,537,578,1,22
WDR78,229816_at,AQP4-AS1,1553440_at,0.8065896663370009,537,595,1,18
WDR78,229816_at,TMEM232,239776_at,0.8406154950367707,537,603,1,5
WDR78,229816_at,C11orf88,1568606_at,0.8774560646551076,537,606,1,11
WDR78,229816_at,C11orf70,241198_s_at,0.7917083474548603,537,607,1,11
WDR78,229816_at,,240026_x_at,0.8439302346509265,537,609,1,
WDR78,229816_at,GALNT3,203397_s_at,0.8111714694046621,537,632,1,2
WDR78,229816_at,CFAP70,229169_at,0.9039671551987993,537,633,1,10
WDR78,229816_at,TMEM47,209655_s_at,0.7297700088733684,537,647,1,X
WDR78,229816_at,ZMYND10,216663_s_at,0.8586024394645221,537,649,1,3
WDR78,229816_at,C4orf47,236915_at,0.9077027385129528,537,651,1,4
WDR78,229816_at,C5orf49,239722_at,0.8826394555066471,537,671,1,5
WDR78,229816_at,SPAG1,210117_at,0.887311714093177,537,672,1,8
WDR78,229816_at,GLIS3,230258_at,0.7305198355193633,537,693,1,9
WDR78,229816_at,SLC27A6,219932_at,0.7400526102878714,537,724,1,5
WDR78,229816_at,LRRC34,236918_s_at,0.8541491214798135,537,734,1,3
WDR78,229816_at,ROPN1L,223609_at,0.8250075251827603,537,751,1,5
WDR78,229816_at,TTC29,223962_at,0.8774363474475647,537,776,1,4
WDR78,229816_at,C1orf158,231549_at,0.8495219394064285,537,813,1,1
WDR78,229816_at,TEX9,243198_at,0.8196640205198326,537,820,1,15
WDR78,229816_at,TEKT1,239216_at,0.8903163913193907,537,822,1,17
WDR78,229816_at,LINC01354,239822_at,0.7738617450151068,537,835,1,1
WDR78,229816_at,FAM179A,236717_at,0.7850573271002582,537,852,1,2
WDR78,229816_at,,235658_at,0.7968266766434883,537,894,1,
WDR78,229816_at,LRRC46,230601_s_at,0.8584485863724726,537,902,1,17
WDR78,229816_at,C1orf194,231044_at,0.8342775798319886,537,903,1,1
WDR78,229816_at,TEX26,243884_at,0.8586439469979334,537,905,1,13
WDR78,229816_at,CFAP45,220308_at,0.8530077329060428,537,914,1,1
WDR78,229816_at,RSPH4A,233071_at,0.8704227024789858,537,951,1,6
WDR78,229816_at,FOLR1,204437_s_at,0.7667870026316391,537,993,1,11
CX3CR1,205898_at,C3,217767_at,0.777848304992174,538,796,3,19
CX3CR1,205898_at,NACC2,212993_at,0.7050602204529022,538,816,3,9
CX3CR1,205898_at,IFIT3,229450_at,0.7033329948615632,538,995,3,10
FAM216B,1556711_at,AK7,1553734_at,0.8315948966069456,539,545,13,14
FAM216B,1556711_at,CASC1,220168_at,0.7506636512738656,539,547,13,12
FAM216B,1556711_at,LOC101928882,233326_at,0.8425344760413929,539,562,13,3
FAM216B,1556711_at,SPAG17,233516_s_at,0.8050332958162904,539,568,13,1
FAM216B,1556711_at,NEK5,237168_at,0.7887929339276728,539,570,13,13
FAM216B,1556711_at,WDR63,243087_at,0.8208833146272441,539,576,13,1
FAM216B,1556711_at,TMEM232,239776_at,0.7368486346803284,539,603,13,5
FAM216B,1556711_at,C11orf88,1568606_at,0.8532520584093511,539,606,13,11
FAM216B,1556711_at,C11orf70,241198_s_at,0.7282420177824314,539,607,13,11
FAM216B,1556711_at,CFAP70,229169_at,0.7315274884829883,539,633,13,10
FAM216B,1556711_at,ZMYND10,216663_s_at,0.8287167169646623,539,649,13,3
FAM216B,1556711_at,C4orf47,236915_at,0.7101947971778352,539,651,13,4
FAM216B,1556711_at,RNF43,218704_at,0.734854285500192,539,659,13,17
FAM216B,1556711_at,C5orf49,239722_at,0.7631314683442642,539,671,13,5
FAM216B,1556711_at,ROPN1L,223609_at,0.8646094961515985,539,751,13,5
FAM216B,1556711_at,TTC29,223962_at,0.7924532938698227,539,776,13,4
FAM216B,1556711_at,C1orf158,231549_at,0.8189174157187568,539,813,13,1
FAM216B,1556711_at,TEKT1,239216_at,0.8315870664085113,539,822,13,17
FAM216B,1556711_at,LRRC46,230601_s_at,0.8740715042867733,539,902,13,17
FAM216B,1556711_at,C1orf194,231044_at,0.8107788997730041,539,903,13,1
FAM216B,1556711_at,TEX26,243884_at,0.7550105051931818,539,905,13,13
FAM216B,1556711_at,CFAP45,220308_at,0.784043585495926,539,914,13,1
FAM216B,1556711_at,RSPH4A,233071_at,0.7934212316463954,539,951,13,6
FAM216B,1556711_at,FOLR1,204437_s_at,0.7547163313946476,539,993,13,11
EXPH5,213929_at,PAX6,205646_s_at,0.7407734610999016,540,559,11,11
EXPH5,213929_at,EXPH5,214734_at,0.8290964151762398,540,610,11,11
TMEM130,238426_at,CELF4,231220_at,0.7509027203655791,541,617,7,18
TMEM130,238426_at,RIMS1,231986_at,0.7595396542143317,541,668,7,6
TMEM130,238426_at,RUNDC3A,206196_s_at,0.7325707694409284,541,678,7,17
TMEM130,238426_at,RBFOX1,1553422_s_at,0.7010308663297621,541,702,7,16
TMEM130,238426_at,ARHGEF7,242999_at,0.7329149454357671,541,814,7,13
TMEM130,238426_at,SYN2,229039_at,0.8072929631573028,541,830,7,3
TMEM130,238426_at,KRT222,243998_at,0.7348269041888976,541,849,7,17
TMEM130,238426_at,AAK1,214956_at,0.8028351569104497,541,875,7,2
TMEM130,238426_at,SVOP,229818_at,0.7724186663230156,541,881,7,12
TMEM130,238426_at,CELF5,232416_at,0.7233499001021304,541,910,7,19
TMEM130,238426_at,SNAP25,202507_s_at,0.7783756268040555,541,930,7,20
BCAT1,226517_at,BCAT1,225285_at,0.9864923806935402,542,661,12,12
BCAT1,226517_at,GRIK3,230593_at,0.716421534494038,542,677,12,1
BCAT1,226517_at,PLAT,201860_s_at,0.7271275746875474,542,749,12,8
BCAT1,226517_at,NT5E,203939_at,0.761136257542547,542,789,12,6
BCAT1,226517_at,KIAA0226L,44790_s_at,0.7191422708261178,542,912,12,13
AK7,1553734_at,CASC1,220168_at,0.8893055628638908,545,547,14,12
AK7,1553734_at,,235892_at,0.7118534177786998,545,549,14,
AK7,1553734_at,LOC101928882,233326_at,0.911929611120965,545,562,14,3
AK7,1553734_at,DNAH9,240857_at,0.8382502753571351,545,564,14,17
AK7,1553734_at,SPAG17,233516_s_at,0.9071397891168356,545,568,14,1
AK7,1553734_at,NEK5,237168_at,0.8856108158656509,545,570,14,13
AK7,1553734_at,WDR63,243087_at,0.9296011215047384,545,576,14,1
AK7,1553734_at,CELSR1,41660_at,0.7623962939522019,545,578,14,22
AK7,1553734_at,AQP4-AS1,1553440_at,0.7174194700252933,545,595,14,18
AK7,1553734_at,TMEM232,239776_at,0.8227443811037765,545,603,14,5
AK7,1553734_at,C11orf88,1568606_at,0.9473006215235643,545,606,14,11
AK7,1553734_at,C11orf70,241198_s_at,0.8117255022585863,545,607,14,11
AK7,1553734_at,,240026_x_at,0.8065244029817337,545,609,14,
AK7,1553734_at,GALNT3,203397_s_at,0.7252348478960781,545,632,14,2
AK7,1553734_at,CFAP70,229169_at,0.8873048226972918,545,633,14,10
